country_name,country_iso3code,year,indicator_value
New Caledonia,NCL,1976,91.3000030517578
Nicaragua,NIC,2014,87.327180649097
Nicaragua,NIC,2012,85.6105708963441
Nicaragua,NIC,2005,78
Nicaragua,NIC,2001,76.6800003051758
Niger,NER,2022,35.6100006103516
Niger,NER,2018,33.0499992370605
Niger,NER,2014,29.0437067944143
Niger,NER,2012,30.5599994659424
Niger,NER,2005,28.6700000762939
Niger,NER,2001,14.3800001144409
Nigeria,NGA,2024,70.4100036621094
Nigeria,NGA,2021,63.1599998474121
Nigeria,NGA,2016,58.2200012207031
Nigeria,NGA,2006,70.1999969482422
Nigeria,NGA,2003,54.7700004577637
Nigeria,NGA,1991,55.4500007629395
North Macedonia,MKD,2002,96.129997253418
North Macedonia,MKD,1994,94.0599975585938
Oman,OMN,2022,97.3399963378906
Oman,OMN,2020,96.9000015258789
Oman,OMN,2018,95.6500015258789
Oman,OMN,2017,95.5800018310547
Oman,OMN,2015,93.0400009155273
Oman,OMN,2010,86.9400024414062
Oman,OMN,2008,86.620002746582
Oman,OMN,2003,66.0999984741211
Pakistan,PAK,2021,58.8600006103516
Pakistan,PAK,2019,58
Pakistan,PAK,2018,57.0099983215332
Pakistan,PAK,2017,59.1300010681152
Pakistan,PAK,2014,56.9799995422363
Pakistan,PAK,2013,55.5900001525879
Pakistan,PAK,2012,56.7599983215332
Pakistan,PAK,2011,54.7400016784668
Pakistan,PAK,2010,55.3800010681152
Pakistan,PAK,2009,54.8899993896484
Pakistan,PAK,2008,55.5299987792969
Pakistan,PAK,2007,52.1399993896484
Pakistan,PAK,2006,54.1500015258789
Pakistan,PAK,2005,49.8699989318848
Pakistan,PAK,1998,42.7000007629395
Pakistan,PAK,1981,25.7299995422363
Palau,PLW,2020,99.8448081264108
Palau,PLW,2015,96.5899963378906
Palau,PLW,2013,99.5
Palau,PLW,1980,91.9199981689453
Panama,PAN,2024,96.2276533152296
Panama,PAN,2023,96.0893871402691
Panama,PAN,2021,96.2119100135584
Panama,PAN,2019,95.7399978637695
Panama,PAN,2018,95.4100036621094
Panama,PAN,2010,94.0899963378906
Panama,PAN,2000,91.9000015258789
Panama,PAN,1990,88.7799987792969
Panama,PAN,1980,88.0699996948242
Papua New Guinea,PNG,2022,87.0046890533686
Papua New Guinea,PNG,2017,70.0599975585938
Papua New Guinea,PNG,2010,68.9689096424639
Papua New Guinea,PNG,2000,57.3400001525879
Paraguay,PRY,2024,94.8600006103516
Paraguay,PRY,2020,94.5400009155273
Paraguay,PRY,2019,93.2099990844727
Paraguay,PRY,2018,94.0199966430664
Paraguay,PRY,2016,94.6500015258789
Paraguay,PRY,2015,95.5500030517578
Paraguay,PRY,2014,95.0299987792969
Paraguay,PRY,2013,95.0599975585938
Paraguay,PRY,2012,94.1999969482422
Paraguay,PRY,2010,93.870002746582
Paraguay,PRY,2009,93.75
Paraguay,PRY,2008,93.2900009155273
Paraguay,PRY,2007,94.5599975585938
Paraguay,PRY,1992,90.2699966430664
Paraguay,PRY,1982,78.4599990844727
Peru,PER,2024,93.6600036621094
Peru,PER,2020,94.5
Peru,PER,2018,94.4100036621094
Peru,PER,2017,94.1500015258789
Peru,PER,2016,94.1699981689453
Peru,PER,2015,94.1600036621094
Peru,PER,2014,93.7099990844727
Peru,PER,2012,93.8399963378906
Peru,PER,2007,89.5899963378906
Peru,PER,2006,88.6999969482422
Peru,PER,2005,87.9100036621094
Peru,PER,2004,87.6699981689453
Peru,PER,1993,87.1500015258789
Peru,PER,1981,81.9199981689453
Philippines,PHL,2020,98.4700012207031
Philippines,PHL,2019,96.2799987792969
Philippines,PHL,2015,98.1800003051758
Philippines,PHL,2013,96.4000015258789
Philippines,PHL,2010,97.0899963378906
Philippines,PHL,2008,95.4199981689453
Philippines,PHL,2003,92.5899963378906
Philippines,PHL,2000,92.5999984741211
Philippines,PHL,1994,93.9199981689453
Philippines,PHL,1990,93.5699996948242
Philippines,PHL,1980,83.3199996948242
Poland,POL,1978,98.7399978637695
Portugal,PRT,2011,94.4800033569336
Portugal,PRT,1991,87.9499969482422
Portugal,PRT,1981,79.4400024414062
Puerto Rico (US),PRI,2017,92.3899993896484
Puerto Rico (US),PRI,2010,91.9700012207031
Puerto Rico (US),PRI,1990,89.620002746582
Puerto Rico (US),PRI,1980,86.75
Qatar,QAT,2014,97.75
Qatar,QAT,2013,97.4800033569336
Qatar,QAT,2012,96.6800003051758
Qatar,QAT,2011,96.4100036621094
Qatar,QAT,2010,96.2799987792969
Qatar,QAT,2009,94.7200012207031
Qatar,QAT,2008,93.9899978637695
Qatar,QAT,2007,93.0800018310547
Qatar,QAT,2004,88.9599990844727
Qatar,QAT,1997,83.2600021362305
Qatar,QAT,1986,75.6399993896484
Romania,ROU,2021,99.1600036621094
Romania,ROU,2011,98.5999984741211
Romania,ROU,2002,97.3000030517578
Romania,ROU,1992,96.7099990844727
Russian Federation,RUS,2021,99.9300003051758
Russian Federation,RUS,2010,99.6800003051758
Russian Federation,RUS,2002,99.4400024414062
Russian Federation,RUS,1989,97.9899978637695
Rwanda,RWA,2022,78.7600021362305
Rwanda,RWA,2020,80.0500030517578
Rwanda,RWA,2018,73.2200012207031
Rwanda,RWA,2014,70.8000030517578
Rwanda,RWA,2012,68.3300018310547
Rwanda,RWA,2000,64.8899993896484
Rwanda,RWA,1991,57.8499984741211
Rwanda,RWA,1978,38.2400016784668
Samoa,WSM,2019,97.9899978637695
Samoa,WSM,2017,99.7071903264793
Samoa,WSM,2016,99.4000015258789
Samoa,WSM,2011,98.9700012207031
Samoa,WSM,1991,97.9400024414062
San Marino,SMR,2022,99.9100036621094
Sao Tome and Principe,STP,2019,87.4400024414062
Sao Tome and Principe,STP,2012,90.1399993896484
Sao Tome and Principe,STP,2001,84.9100036621094
Sao Tome and Principe,STP,1991,73.2399978637695
Sao Tome and Principe,STP,1981,57.3199996948242
Saudi Arabia,SAU,2024,97.9300003051758
Saudi Arabia,SAU,2020,97.5899963378906
Saudi Arabia,SAU,2017,95.3300018310547
Saudi Arabia,SAU,2013,94.4300003051758
Saudi Arabia,SAU,2004,82.8600006103516
Saudi Arabia,SAU,2000,79.3499984741211
Saudi Arabia,SAU,1992,70.8199996948242
Senegal,SEN,2023,50.3600006103516
Senegal,SEN,2019,46.8300018310547
Senegal,SEN,2018,46.6100006103516
Senegal,SEN,2017,51.9000015258789
Senegal,SEN,2016,46.0999984741211
Senegal,SEN,2015,43.5900001525879
Senegal,SEN,2013,43.5299987792969
Senegal,SEN,2011,51.810001373291
Senegal,SEN,2009,48.0400009155273
Senegal,SEN,2006,41.8899993896484
Senegal,SEN,2002,39.2799987792969
Senegal,SEN,1988,26.8700008392334
Serbia,SRB,2022,99.3399963378906
Serbia,SRB,2019,99.4800033569336
Serbia,SRB,2016,98.8399963378906
Serbia,SRB,2011,97.9599990844727
Serbia,SRB,2003,96.4000015258789
Seychelles,SYC,2010,93.9499969482422
Seychelles,SYC,2002,91.8399963378906
Seychelles,SYC,1994,87.8099975585938
Seychelles,SYC,1987,84.2300033569336
Sierra Leone,SLE,2019,43.5800018310547
Sierra Leone,SLE,2018,48.8143667728528
Sierra Leone,SLE,2017,44.8300018310547
Sierra Leone,SLE,2015,49.4000015258789
Sierra Leone,SLE,2014,44.3698913332904
Sierra Leone,SLE,2004,34.8300018310547
Singapore,SGP,2021,97.6500015258789
Singapore,SGP,2020,97.129997253418
Singapore,SGP,2019,97.4800033569336
Singapore,SGP,2018,97.3399963378906
Singapore,SGP,2017,97.1999969482422
Singapore,SGP,2016,97.0500030517578
Singapore,SGP,2015,96.8300018310547
Singapore,SGP,2014,96.7200012207031
Singapore,SGP,2013,96.5500030517578
Singapore,SGP,2012,96.370002746582
Singapore,SGP,2011,96.1900024414062
Singapore,SGP,2010,95.8600006103516
Singapore,SGP,2000,92.5500030517578
Singapore,SGP,1990,89.0999984741211
Singapore,SGP,1980,82.9100036621094
Slovenia,SVN,1991,99.5199966430664
Solomon Islands,SLB,1999,76.5999984741211
"Somalia, Fed. Rep.",SOM,2022,54.1199989318848
"Somalia, Fed. Rep.",SOM,2019,63.6579378279423
South Africa,ZAF,2024,91.1500015258789
South Africa,ZAF,2021,90
South Africa,ZAF,2019,95.0199966430664
South Africa,ZAF,2016,91.7399978637695
South Africa,ZAF,2015,94.370002746582
South Africa,ZAF,2014,94.1399993896484
South Africa,ZAF,2012,93.7300033569336
South Africa,ZAF,2011,93.0999984741211
South Africa,ZAF,2010,92.879997253418
South Africa,ZAF,2009,92.8899993896484
South Africa,ZAF,2007,88.7200012207031
South Africa,ZAF,1996,82.4000015258789
South Africa,ZAF,1980,76.1999969482422
South Sudan,SSD,2008,26.8299999237061
Spain,ESP,2021,99.6999969482422
Spain,ESP,2020,98.5899963378906
Spain,ESP,2018,98.4400024414062
Spain,ESP,2016,98.25
Spain,ESP,2015,98.1399993896484
Spain,ESP,2014,98.0899963378906
Spain,ESP,2013,98.0800018310547
Spain,ESP,2012,97.8899993896484
Spain,ESP,2011,97.7799987792969
Spain,ESP,2010,97.75
Spain,ESP,2009,97.6800003051758
Spain,ESP,2008,97.629997253418
Spain,ESP,2007,97.9400024414062
Spain,ESP,2006,97.75
Spain,ESP,2005,97.75
Spain,ESP,2004,97.1699981689453
Spain,ESP,1991,96.4899978637695
Spain,ESP,1981,92.8099975585938
Sri Lanka,LKA,2024,92.7399978637695
Sri Lanka,LKA,2023,92.6600036621094
Sri Lanka,LKA,2022,92.4899978637695
Sri Lanka,LKA,2021,92.4300003051758
Sri Lanka,LKA,2020,92.379997253418
Sri Lanka,LKA,2019,92.25
Sri Lanka,LKA,2018,91.7099990844727
Sri Lanka,LKA,2017,91.9000015258789
Sri Lanka,LKA,2016,92.3899993896484
Sri Lanka,LKA,2015,92.5537849020454
Sri Lanka,LKA,2014,92.5346618196112
Sri Lanka,LKA,2010,91.1800003051758
Sri Lanka,LKA,2008,90.5599975585938
Sri Lanka,LKA,2006,90.8099975585938
Sri Lanka,LKA,2001,90.6800003051758
Sri Lanka,LKA,1981,86.7799987792969
St. Vincent and the Grenadines,VCT,1970,95.629997253418
Sudan,SDN,2008,53.5200004577637
Sudan,SDN,2000,61.3499984741211
Suriname,SUR,2012,92.870002746582
Suriname,SUR,2010,94.6800003051758
Suriname,SUR,2008,94.620002746582
Suriname,SUR,2004,89.5999984741211
Syrian Arab Republic,SYR,2021,94.4199981689453
Syrian Arab Republic,SYR,2004,80.8399963378906
Syrian Arab Republic,SYR,2002,82.8899993896484
Syrian Arab Republic,SYR,1981,55.6500015258789
Tajikistan,TJK,2009,99.7298704511844
Tajikistan,TJK,2007,98.0293057466938
Tajikistan,TJK,2003,97.3502368564513
Tajikistan,TJK,2000,99.4499969482422
Tajikistan,TJK,1989,97.6900024414062
Tanzania,TZA,2022,78.2099990844727
Tanzania,TZA,2020,82.2361019196766
Tanzania,TZA,2015,77.8899993896484
Tanzania,TZA,2014,79.8949432291161
Tanzania,TZA,2012,78.0999984741211
Tanzania,TZA,2002,69.4300003051758
Tanzania,TZA,1988,59.1100006103516
Thailand,THA,2022,91.0999984741211
Thailand,THA,2019,91.2699966430664
Thailand,THA,2018,93.7699966430664
Thailand,THA,2016,91.9800033569336
Thailand,THA,2015,92.870002746582
Thailand,THA,2013,93.6999969482422
Thailand,THA,2010,96.4300003051758
Thailand,THA,2005,93.5100021362305
Thailand,THA,2000,92.6500015258789
Thailand,THA,1980,87.9800033569336
Timor-Leste,TLS,2022,69.4000015258789
Timor-Leste,TLS,2016,65.7799987792969
Timor-Leste,TLS,2015,64.4499969482422
Timor-Leste,TLS,2010,58.310001373291
Timor-Leste,TLS,2007,50.5999984741211
Timor-Leste,TLS,2001,37.5999984741211
Togo,TGO,2022,72.5999984741211
Togo,TGO,2019,66.5400009155273
Togo,TGO,2017,60.9537021917226
Togo,TGO,2015,63.75
Togo,TGO,2011,60.4099998474121
Togo,TGO,2010,57.2000007629395
Togo,TGO,2009,57.0900001525879
Togo,TGO,2006,56.8899993896484
Togo,TGO,2000,53.1800003051758
Tonga,TON,2023,99.4800033569336
Tonga,TON,2019,91.0500030517578
Tonga,TON,2016,97.1500015258789
Tonga,TON,2011,99.3899993896484
Tonga,TON,2006,99.0199966430664
Tonga,TON,1996,98.9100036621094
Tonga,TON,1976,99.5899963378906
Trinidad and Tobago,TTO,1990,96.9400024414062
Trinidad and Tobago,TTO,1980,94.9700012207031
Tunisia,TUN,2023,86.25
Tunisia,TUN,2021,83.6800003051758
Tunisia,TUN,2019,80.5500030517578
Tunisia,TUN,2018,79.4800033569336
Tunisia,TUN,2014,79.0400009155273
Tunisia,TUN,2012,80.2200012207031
Tunisia,TUN,2011,79.6500015258789
Tunisia,TUN,2010,79.129997253418
Tunisia,TUN,2008,77.7099990844727
Tunisia,TUN,2007,77.1900024414062
Tunisia,TUN,2004,74.3000030517578
Tunisia,TUN,1984,48.189998626709
Turkiye,TUR,2021,97.2600021362305
Turkiye,TUR,2019,96.7399978637695
Turkiye,TUR,2017,96.1500015258789
Turkiye,TUR,2016,95.8600006103516
Turkiye,TUR,2015,95.5999984741211
Turkiye,TUR,2014,95.4400024414062
Turkiye,TUR,2013,95.2600021362305
Turkiye,TUR,2012,94.9199981689453
Turkiye,TUR,2011,94.1100006103516
Turkiye,TUR,2010,92.6600036621094
Turkiye,TUR,2009,90.8199996948242
Turkiye,TUR,2007,88.6600036621094
Turkiye,TUR,2006,88.120002746582
Turkiye,TUR,2005,88.2300033569336
Turkiye,TUR,2004,87.370002746582
Turkiye,TUR,1990,79.2300033569336
Turkiye,TUR,1985,75.9700012207031
Turkiye,TUR,1980,65.6900024414062
Turkiye,TUR,1975,61.6300010681152
Turkmenistan,TKM,2022,99.9000015258789
Turkmenistan,TKM,1995,98.7799987792969
Tuvalu,TUV,2022,100
Uganda,UGA,2024,77.0400009155273
Uganda,UGA,2023,80.5100021362305
Uganda,UGA,2021,79.0476540680567
Uganda,UGA,2016,69.0999984741211
Uganda,UGA,2014,68.5100021362305
Uganda,UGA,2012,70.1999969482422
Uganda,UGA,2010,73.2099990844727
Uganda,UGA,2006,71.370002746582
Uganda,UGA,2002,68.1399993896484
Uganda,UGA,1991,56.1100006103516
Ukraine,UKR,2001,99.4300003051758
United Arab Emirates,ARE,2024,98.8099975585938
United Arab Emirates,ARE,2023,98.0599975585938
United Arab Emirates,ARE,2022,98.2900009155273
United Arab Emirates,ARE,2021,98.129997253418
United Arab Emirates,ARE,2019,97.7799987792969
United Arab Emirates,ARE,2005,90.0299987792969
United Arab Emirates,ARE,1985,71.2399978637695
United Arab Emirates,ARE,1975,53.5099983215332
Uruguay,URY,2024,98.9100036621094
Uruguay,URY,2023,98.8254937778285
Uruguay,URY,2022,98.8499984741211
Uruguay,URY,2020,98.9596198051761
Uruguay,URY,2019,98.7699966430664
Uruguay,URY,2018,98.6999969482422
Uruguay,URY,2017,98.620002746582
Uruguay,URY,2016,98.5599975585938
Uruguay,URY,2015,98.5199966430664
Uruguay,URY,2014,98.4400024414062
Uruguay,URY,2013,98.3600006103516
Uruguay,URY,2012,98.4000015258789
Uruguay,URY,2011,98.3399963378906
Uruguay,URY,2010,98.0699996948242
Uruguay,URY,2009,98.2600021362305
Uruguay,URY,2008,98.1600036621094
Uruguay,URY,2007,97.8600006103516
Uruguay,URY,2006,97.7900009155273
Uruguay,URY,1996,96.7799987792969
Uruguay,URY,1985,95.379997253418
Uruguay,URY,1975,93.8600006103516
Uzbekistan,UZB,2022,100
Uzbekistan,UZB,2021,100
Uzbekistan,UZB,2019,100
Uzbekistan,UZB,2018,99.9899978637695
Uzbekistan,UZB,2016,99.9899978637695
Uzbekistan,UZB,2015,99.9800033569336
Uzbekistan,UZB,2014,99.9800033569336
Uzbekistan,UZB,2013,99.9899978637695
Uzbekistan,UZB,2000,98.6399993896484
Vanuatu,VUT,2023,87.9599990844727
Vanuatu,VUT,2020,89.7930993872856
Vanuatu,VUT,2019,92.4744486976738
Vanuatu,VUT,1999,74
Vanuatu,VUT,1979,52.8699989318848
"Venezuela, RB",VEN,2017,97.1837183128414
"Venezuela, RB",VEN,2016,97.129997253418
"Venezuela, RB",VEN,2015,96.6100006103516
"Venezuela, RB",VEN,2012,95.9871889937429
"Venezuela, RB",VEN,2011,94.7699966430664
"Venezuela, RB",VEN,2010,95.3924213233743
"Venezuela, RB",VEN,2009,95.5100021362305
"Venezuela, RB",VEN,2008,95.3116995541662
"Venezuela, RB",VEN,2007,95.1500015258789
"Venezuela, RB",VEN,2006,94.6620701964151
"Venezuela, RB",VEN,2005,94.3707013803128
"Venezuela, RB",VEN,2001,92.9800033569336
"Venezuela, RB",VEN,1990,89.8300018310547
"Venezuela, RB",VEN,1981,84.7300033569336
Viet Nam,VNM,2022,96.129997253418
Viet Nam,VNM,2019,95.75
Viet Nam,VNM,2009,93.5199966430664
Viet Nam,VNM,2000,90.1600036621094
Viet Nam,VNM,1999,90.2799987792969
Viet Nam,VNM,1989,87.5999984741211
Viet Nam,VNM,1979,83.8300018310547
West Bank and Gaza,PSE,2024,97.9389541214558
West Bank and Gaza,PSE,2022,97.8399963378906
West Bank and Gaza,PSE,2021,97.6840000894857
West Bank and Gaza,PSE,2020,97.5100021362305
West Bank and Gaza,PSE,2019,97.379997253418
West Bank and Gaza,PSE,2018,97.2200012207031
West Bank and Gaza,PSE,2017,96.9199981689453
West Bank and Gaza,PSE,2016,96.7200012207031
West Bank and Gaza,PSE,2015,96.4800033569336
West Bank and Gaza,PSE,2014,96.2099990844727
West Bank and Gaza,PSE,2013,96.0500030517578
West Bank and Gaza,PSE,2012,95.6699981689453
West Bank and Gaza,PSE,2011,95.0299987792969
West Bank and Gaza,PSE,2010,94.7200012207031
West Bank and Gaza,PSE,2009,94.4300003051758
West Bank and Gaza,PSE,2008,94.0100021362305
West Bank and Gaza,PSE,2007,93.7600021362305
West Bank and Gaza,PSE,2006,93.4499969482422
West Bank and Gaza,PSE,2004,92.4800033569336
West Bank and Gaza,PSE,1997,86.0800018310547
"Yemen, Rep.",YEM,1994,37.0900001525879
Zambia,ZMB,2024,71.7699966430664
Zambia,ZMB,2022,79.9841479741156
Zambia,ZMB,2021,79.9494621864846
Zambia,ZMB,2020,81.7530087399265
Zambia,ZMB,2018,71.129997253418
Zambia,ZMB,2010,83.1399993896484
Zambia,ZMB,2002,69.1500015258789
Zambia,ZMB,1999,68
Zambia,ZMB,1990,65
Zimbabwe,ZWE,2019,93.2300033569336
Zimbabwe,ZWE,1992,83.5100021362305
Zimbabwe,ZWE,1982,77.7900009155273
